v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,p_bpm,p_rmssd,p_sdnn,p_lfhf,p_rrv,b_delta,b_theta,b_lalpha,b_halpha,b_lbeta,b_hbeta,b_lgamma,b_mgamma,b_att,b_med,b_poor,ts
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.412094,38.437584,57.65638,1.5,0.7840977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882046.6118126
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.02392,39.168476,58.752716,1.5,0.90633786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882047.59049
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2662,39.349247,59.023872,1.5,0.91963536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882048.5836496
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.72602,40.544937,60.8174,1.5,0.88082874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882049.591291
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.240814,40.149857,60.22479,1.5,0.8072202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882050.5812356
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.71757,39.18436,58.776543,1.5,0.862058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882051.5897565
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.05626,39.796494,59.69474,1.5,0.87626237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882052.5812967
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.649796,40.722507,61.08376,1.5,0.9207362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882053.5818694
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.922005,41.027733,61.541595,1.5,0.8083479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882054.5855696
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.41144,41.89148,62.837215,1.5,0.9173847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882055.5820158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.990166,41.476692,62.21504,1.5,0.8922783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882056.5948708
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.17446,41.22829,61.842434,1.5,0.91126645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882057.5809736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.48499,40.699383,61.049072,1.5,0.9089517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882058.5864928
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24569,40.25533,60.38299,1.5,0.92368627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882059.5812209
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7578,40.11697,60.175453,1.5,0.8144724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882060.587557
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55065,39.57368,59.36052,1.5,0.83734345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882061.5811794
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.94828,39.28883,58.933243,1.5,0.81073445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882062.631853
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.62783,38.365467,57.5482,1.5,0.8185108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882063.582098
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.97775,38.445026,57.667538,1.5,0.7715844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882064.5883164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1377,37.860394,56.79059,1.5,0.7774541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882065.590086
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5858,38.782795,58.17419,1.5,0.92375886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882066.5842364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.858734,39.40617,59.109253,1.5,0.9236381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882067.5938425
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.11605,38.416477,57.624718,1.5,0.8021893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882068.6552267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.29379,37.278725,55.918087,1.5,0.86550194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882069.6244147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.685555,37.65821,56.487316,1.5,0.8418535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882070.6331036
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.89593,38.68067,58.021008,1.5,0.8076983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882071.614925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.726105,39.745464,59.6182,1.5,0.7762097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882072.6041386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.95908,38.934345,58.401516,1.5,0.78512156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882073.604648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.914185,39.12871,58.693066,1.5,0.78275675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882074.6109724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.329544,39.26216,58.89324,1.5,0.86053133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882075.6032794
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.329544,39.26216,58.89324,1.5,0.86053133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882077.3465943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.853806,30.286814,45.43022,1.5,0.77450246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882473.2088566
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.853806,30.286814,45.43022,1.5,0.77450246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882474.0810893
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.28953,30.131569,45.197353,1.5,0.85418445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882475.0875108
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.230865,30.659086,45.988632,1.5,0.8171733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882476.0947325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.60612,31.329784,46.99468,1.5,0.8187849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882477.0826128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.446205,32.52314,48.784714,1.5,0.8946603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882478.092345
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.469505,31.771086,47.656628,1.5,0.8052359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882479.085059
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.87554,31.03444,46.55166,1.5,0.87524766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882480.0835612
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.67416,30.184998,45.277496,1.5,0.91676456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882481.081143
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.99103,30.36166,45.54249,1.5,0.81972086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882482.088166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.59879,30.667093,46.00064,1.5,0.9041821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882483.0819798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.17072,29.669916,44.504875,1.5,0.8086331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882484.0959034
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.95925,29.695436,44.543156,1.5,0.8099523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882485.0827925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.43655,30.539688,45.809532,1.5,0.7966641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882486.093021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.757095,30.053349,45.080025,1.5,0.8935508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882487.0824952
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.35245,30.80261,46.203915,1.5,0.7805676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882488.087435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.98229,30.3821,45.57315,1.5,0.78997445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882489.0948455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.64628,31.328949,46.993423,1.5,0.9021602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882490.0837858
0.74436796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.81274,31.059492,46.589237,1.5,0.77066714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882491.081523
0.74436796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3983,31.085081,46.627625,1.5,0.9058599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882492.081067
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.92762,31.795193,47.692787,1.5,0.8562805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882493.1068592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.85385,31.39649,47.094734,1.5,0.89288145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882494.1363223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.20907,31.359732,47.039597,1.5,0.9201532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882495.1299887
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.63366,31.390827,47.086243,1.5,0.8122341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882496.136375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.67232,31.94293,47.914394,1.5,0.82664865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882497.1191869
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.140945,31.23159,46.847385,1.5,0.9126324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882498.1386573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.47473,32.11855,48.177826,1.5,0.8552035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882499.1329563
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.73299,33.072765,49.609146,1.5,0.851426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882500.1042454
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.723015,32.671886,49.007828,1.5,0.92784035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882501.1095667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.759834,32.74652,49.119778,1.5,0.78987586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882502.1230047
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.74134,32.69571,49.04356,1.5,0.8604656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882503.1462448
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.300026,32.068127,48.102192,1.5,0.86518157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882504.1022177
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7834,31.108904,46.663357,1.5,0.89389193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882505.1196582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.14527,31.453405,47.180107,1.5,0.78915286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882506.1041996
0.74364024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.36776,31.33809,47.007133,1.5,0.90658194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882507.133488
0.74364024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.61325,30.299885,45.44983,1.5,0.90241164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882508.1362412
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.08164,31.309399,46.964096,1.5,0.88450646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882509.1493385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.51369,31.587038,47.380554,1.5,0.89309007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882510.1642895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.50766,30.927036,46.390556,1.5,0.83595407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882511.125387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.20405,29.887514,44.831272,1.5,0.8659149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882512.1294365
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.17438,30.472551,45.708828,1.5,0.8890207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882513.128637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.739494,30.57561,45.863415,1.5,0.8414013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882514.1229947
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.83608,29.409105,44.11366,1.5,0.89126927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882515.125485
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4022,29.033352,43.550026,1.5,0.8515527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882516.1487074
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.81496,27.873604,41.810406,1.5,0.8935853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882517.1194484
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.63291,27.545479,41.31822,1.5,0.7923339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882518.1491323
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.57832,27.485685,41.22853,1.5,0.8498267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882519.1409798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0203,27.087133,40.6307,1.5,0.9130168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882520.1355834
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.90218,26.83423,40.251347,1.5,0.8884634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882521.2018046
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.40385,26.25152,39.37728,1.5,0.8651021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882522.1353106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.17886,25.12242,37.683628,1.5,0.89454937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882523.1478891
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.17886,25.12242,37.683628,1.5,0.89454937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882524.1202614
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.33356,25.581667,38.3725,1.5,0.7712484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882525.1226842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.795555,26.203245,39.304867,1.5,0.8412728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882526.1411214
0.7438671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.55239,26.015896,39.02384,1.5,0.7776818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882527.1363938
0.7438671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.102455,26.211435,39.317154,1.5,0.87051016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882528.1307647
0.74369466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.138985,26.12967,39.194504,1.5,0.89781874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882529.1710246
0.74369466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.75919,25.734974,38.602463,1.5,0.7754009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882530.1496065
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.31385,26.912832,40.36925,1.5,0.8770529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882531.1338851
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8609,26.368233,39.55235,1.5,0.7746421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882532.1338553
0.7437229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.69932,25.526749,38.290123,1.5,0.87530214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882533.1559858
0.7437229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7973,25.812372,38.71856,1.5,0.80088276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882534.1599555
0.74352974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.842415,26.273014,39.40952,1.5,0.8110726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882535.1459177
0.74352974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.64671,26.365953,39.548927,1.5,0.88859487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882536.150188
0.74367934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.19603,26.688477,40.032715,1.5,0.82379466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882537.1388662
0.74367934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.63086,25.830465,38.745697,1.5,0.8006855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882538.2410126
0.7443254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.22586,25.579338,38.369007,1.5,0.9299237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882539.1346002
0.7443254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.475395,24.997902,37.496853,1.5,0.89926535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882540.233094
0.74377245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.21462,24.834017,37.251022,1.5,0.7727786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882541.1737492
0.74377245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.69584,24.131828,36.197742,1.5,0.8978791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882542.2995315
0.7434161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.565605,23.98848,35.98272,1.5,0.8448678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882543.3032622
0.7434161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.72769,23.132305,34.69846,1.5,0.83207726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882544.265096
0.7445599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6657,24.250753,36.37613,1.5,0.9125644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882545.1820016
0.7445599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.92065,24.670853,37.00628,1.5,0.8871549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882546.1346862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.56802,24.880562,37.320843,1.5,0.8136172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882547.192481
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.10103,25.253527,37.88029,1.5,0.87960875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882548.1395676
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.57327,24.912502,37.36875,1.5,0.80377495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882549.201195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.61114,24.556704,36.835056,1.5,0.83486986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882550.1453304
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.11609,23.781427,35.672142,1.5,0.7945016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882551.133486
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9071,23.016037,34.524055,1.5,0.81336933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882552.154528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.673164,22.766378,34.149567,1.5,0.90265065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882553.1444476
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.36087,21.61257,32.418854,1.5,0.90919644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882554.1449995
0.74367857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6363,22.5119,33.76785,1.5,0.89127177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882555.2097857
0.74367857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.794075,23.251682,34.877525,1.5,0.778739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882556.1581464
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.263115,24.040638,36.060955,1.5,0.79871655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882557.2292182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.099304,23.033922,34.550884,1.5,0.88789344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882558.2331488
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.67584,23.573072,35.359608,1.5,0.8145385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882559.386056
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.67584,23.573072,35.359608,1.5,0.8145385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882560.169916
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.96357,22.646875,33.970314,1.5,0.78812516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882561.2121928
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.45357,22.116262,33.174397,1.5,0.9161866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779882562.134508
